t,attack_bias_m,estimated_x_m,estimated_y_m,estimated_z_m,true_x_m,true_y_m,true_z_m,position_error_m,clock_bias_m,mean_abs_residual_m,max_abs_residual_m,n_satellites,converged,n_iterations
124.0,0.0,-2693898.28311697,-4297464.631328465,3854190.4184519225,-2693926.04767216,-4297473.816608274,3854218.1603911705,40.3094912309275,37.42247858466391,1.1849242917128973,2.2347343042492867,7,True,2
125.0,0.0,-2693895.1082184534,-4297466.932120461,3854194.8747397033,-2693926.04767216,-4297473.816608274,3854218.1603911705,39.330236871533465,42.992870806785426,1.1913982283856188,1.961645983159542,7,True,2
126.0,0.0,-2693959.355240434,-4297578.743737127,3854270.3388595697,-2693926.04767216,-4297473.816608274,3854218.1603911705,121.82647100696099,148.73163976547175,28.938968636561185,54.718352761119604,8,True,2
127.0,0.0,-2693897.7681924757,-4297467.881984047,3854195.7488484876,-2693926.04767216,-4297473.816608274,3854218.1603911705,36.56810059829432,42.00829162842232,1.3478882046682494,2.3669074438512325,7,True,2
128.0,0.0,-2693896.07687342,-4297473.160895699,3854193.8560612467,-2693926.04767216,-4297473.816608274,3854218.1603911705,38.59247581007379,45.7543406232363,2.126081399087395,3.482857182621956,7,True,2
129.0,0.0,-2693899.370306977,-4297469.004273652,3854200.3052469813,-2693926.04767216,-4297473.816608274,3854218.1603911705,32.45992223705439,47.094405213082204,1.0518351654921259,2.3935556821525097,7,True,2
130.0,0.0,-2693897.141856783,-4297465.579975429,3854203.964733803,-2693926.04767216,-4297473.816608274,3854218.1603911705,33.240110880140584,47.17359205699351,1.4772120134106703,2.964733023196459,7,True,2
131.0,0.0,-2693897.276294816,-4297476.421737499,3854205.483977889,-2693926.04767216,-4297473.816608274,3854218.1603911705,31.54790494207532,53.469468817484014,1.7952543321464742,3.436189740896225,7,True,2
132.0,0.0,-2693892.5576444217,-4297466.511308817,3854192.520683466,-2693926.04767216,-4297473.816608274,3854218.1603911705,42.80588708627752,42.69395662264041,2.544946667339121,4.785061854869127,7,True,2
133.0,0.0,-2693983.159290756,-4297617.773441575,3854301.132917344,-2693926.04767216,-4297473.816608274,3854218.1603911705,175.6978853945317,190.11989492081148,41.75804688455537,77.50811234861612,8,True,2
134.0,0.0,-2693908.1378708235,-4297516.057638321,3854238.2096183724,-2693926.04767216,-4297473.816608274,3854218.1603911705,50.07032169569786,94.22509261423349,9.095238809939474,13.736570723354816,8,True,2
135.0,0.0,-2693892.624994684,-4297471.2876532925,3854199.3428300004,-2693926.04767216,-4297473.816608274,3854218.1603911705,38.4391934274384,49.92208712613136,4.32129791272538,7.801449194550514,7,True,2
136.0,0.0,-2693894.983551321,-4297481.962449858,3854207.2161915186,-2693926.04767216,-4297473.816608274,3854218.1603911705,33.9280097356109,59.6824504224363,3.5464355604989186,8.409230068325996,7,True,2
137.0,0.0,-2693955.01569497,-4297584.290553503,3854273.245627032,-2693926.04767216,-4297473.816608274,3854218.1603911705,126.79914088731907,158.6648006005954,26.701218551956117,50.06506375968456,8,True,2
138.0,0.0,-2693898.014111787,-4297485.419573363,3854206.9875790635,-2693926.04767216,-4297473.816608274,3854218.1603911705,32.33173420040344,65.4365941264856,5.367616293685777,12.48962888494134,7,True,2
139.0,0.0,-2693895.8283686973,-4297484.033283,3854209.4612776292,-2693926.04767216,-4297473.816608274,3854218.1603911705,33.06450242509789,66.0772400393977,4.451675061136484,9.572078946977854,7,True,2
140.0,0.0,-2693896.313414715,-4297477.641454573,3854203.9999609427,-2693926.04767216,-4297473.816608274,3854218.1603911705,33.15529066732956,61.52341999888032,5.1697359420359135,12.71815387159586,7,True,2
141.0,0.0,-2693894.446482694,-4297480.98364286,3854199.6283940165,-2693926.04767216,-4297473.816608274,3854218.1603911705,37.32876208703557,59.74490347212427,4.334852909403188,9.01767685636878,7,True,2
142.0,0.0,-2693899.1165295755,-4297481.682378175,3854208.0557615147,-2693926.04767216,-4297473.816608274,3854218.1603911705,29.82046809675721,62.79563841974224,4.224423602223396,9.526559747755527,7,True,2
143.0,0.0,-2693898.1709221588,-4297484.681646589,3854212.3879513745,-2693926.04767216,-4297473.816608274,3854218.1603911705,30.471024095225534,71.5606909561548,2.971909467663084,6.763485670089722,7,True,2
144.0,0.0,-2693898.6603201884,-4297480.430820434,3854203.943136664,-2693926.04767216,-4297473.816608274,3854218.1603911705,31.558599085089437,65.09395077173299,3.7923937844378606,8.672529350966215,7,True,2
145.0,0.0,-2693890.1657375186,-4297488.650269956,3854218.7383037745,-2693926.04767216,-4297473.816608274,3854218.1603911705,38.83149154336428,79.06396919075117,5.233615952943053,12.93980160355568,7,True,2
146.0,0.0,-2693900.4931700695,-4297472.665245104,3854203.1216232195,-2693926.04767216,-4297473.816608274,3854218.1603911705,29.67360368622927,63.211016516751286,3.9586435040192947,6.970251575112343,7,True,2
147.0,0.0,-2693904.3010736937,-4297485.0852524955,3854206.5411426057,-2693926.04767216,-4297473.816608274,3854218.1603911705,27.10910962477165,72.93624199524356,2.5442697485642776,5.637452740222216,7,True,2
148.0,0.0,-2693897.274273821,-4297464.476203387,3854207.019645115,-2693926.04767216,-4297473.816608274,3854218.1603911705,32.23767730631795,60.15214546598219,1.910776665168149,3.9622171372175217,7,True,2
149.0,0.0,-2693961.3195224437,-4297586.460512632,3854274.9189136396,-2693926.04767216,-4297473.816608274,3854218.1603911705,130.97435811695698,171.93391745358386,28.631849677767605,54.143931314349174,8,True,2
150.0,0.0,-2693897.933028722,-4297478.4187379,3854213.8002337143,-2693926.04767216,-4297473.816608274,3854218.1603911705,28.820543814656737,77.65783483745332,5.633118237235716,10.715472344309092,7,True,2
151.0,0.0,-2693893.682303562,-4297459.598913462,3854204.323923855,-2693926.04767216,-4297473.816608274,3854218.1603911705,37.961925109837686,56.738523695193216,5.8314765611929555,10.450619537383318,7,True,2
152.0,0.0,-2693899.08187307,-4297447.421894541,3854196.0293012126,-2693926.04767216,-4297473.816608274,3854218.1603911705,43.744946866481534,50.70569285024941,11.252893281834465,20.343053001910448,7,True,2
153.0,0.0,-2693902.746283087,-4297470.171163792,3854208.9836088223,-2693926.04767216,-4297473.816608274,3854218.1603911705,25.30725849383748,69.78000987965554,6.009063800530774,10.871121175587177,7,True,2
154.0,0.0,-2693894.4473316725,-4297461.454918562,3854199.5505071776,-2693926.04767216,-4297473.816608274,3854218.1603911705,38.70039629882462,61.44345043236328,7.446661331823894,13.150486532598734,7,True,2
155.0,0.0,-2693901.9952142695,-4297466.427473918,3854193.8862810195,-2693926.04767216,-4297473.816608274,3854218.1603911705,34.96215755266656,58.4479893961758,4.831184454794441,8.374080579727888,7,True,2
156.0,0.0,-2693889.3619090924,-4297461.686776562,3854197.594621968,-2693926.04767216,-4297473.816608274,3854218.1603911705,43.77132499845119,53.176540901654334,2.9257987742977485,6.892055969685316,7,True,2
157.0,0.0,-2693890.5995775424,-4297465.910643696,3854197.0994113367,-2693926.04767216,-4297473.816608274,3854218.1603911705,41.9837654277692,58.967286776821275,2.5726466679147313,5.959254793822765,7,True,2
158.0,0.0,-2693895.4729006724,-4297456.429348292,3854189.311585745,-2693926.04767216,-4297473.816608274,3854218.1603911705,45.49051588748325,52.16680603633417,3.5267825227762972,6.945781268179417,7,True,2
159.0,0.0,-2693898.9358086134,-4297470.336304013,3854195.7650542557,-2693926.04767216,-4297473.816608274,3854218.1603911705,35.337186903426435,67.58000344621968,3.2503466505025114,6.701750680804253,7,True,2
160.0,0.0,-2693897.4643586646,-4297463.863057821,3854197.295843033,-2693926.04767216,-4297473.816608274,3854218.1603911705,36.76150630728076,65.05945047724848,3.3738960724856173,7.40101708099246,7,True,2
161.0,0.0,-2693895.7097062995,-4297468.67189563,3854192.366255391,-2693926.04767216,-4297473.816608274,3854218.1603911705,40.15218152685302,63.13250394085447,4.322620940527746,9.944369275122881,7,True,2
162.0,0.0,-2693896.3400675952,-4297477.47837693,3854204.948691098,-2693926.04767216,-4297473.816608274,3854218.1603911705,32.7184861731873,76.80786288961298,2.0945360495575835,3.5523698553442955,7,True,2
163.0,0.0,-2693895.8483773293,-4297487.404927908,3854212.7489498965,-2693926.04767216,-4297473.816608274,3854218.1603911705,33.55478409124125,91.73766714702312,3.729427299329213,8.530181262642145,7,True,2
164.0,0.0,-2693892.674741607,-4297480.829253485,3854220.3209310123,-2693926.04767216,-4297473.816608274,3854218.1603911705,34.170127581658654,99.51397855744679,7.044458077954395,12.76869035512209,7,True,2
165.0,0.0,-2693894.553629531,-4297478.747453901,3854208.4357930236,-2693926.04767216,-4297473.816608274,3854218.1603911705,33.328002772824995,87.92509172524358,3.2990287063377246,7.592705138027668,7,True,2
166.0,0.0,-2693888.6380055556,-4297475.443675575,3854215.2547511375,-2693926.04767216,-4297473.816608274,3854218.1603911705,37.55759906399339,88.1618804920165,4.913725512368338,10.897628381848335,7,True,2
167.0,0.0,-2693893.5934267575,-4297473.815158879,3854204.7589665204,-2693926.04767216,-4297473.816608274,3854218.1603911705,35.112337281892444,83.51737861998053,3.2082400800926343,7.350637435913086,7,True,2
168.0,0.0,-2693891.461160004,-4297484.557651354,3854216.5747883455,-2693926.04767216,-4297473.816608274,3854218.1603911705,36.25066848849817,97.96611536482177,3.9978024310299327,8.540674693882465,7,True,2
169.0,0.0,-2693896.1772437673,-4297479.821641957,3854214.521418062,-2693926.04767216,-4297473.816608274,3854218.1603911705,30.684606029407057,98.62357123732983,2.712540698370763,4.468694508075714,7,True,2
170.0,0.0,-2693894.353656774,-4297479.0676788315,3854211.6428125557,-2693926.04767216,-4297473.816608274,3854218.1603911705,32.780530567525474,98.21328345391969,1.1056731380522251,1.9594843424856663,7,True,2
171.0,0.0,-2693900.12037822,-4297478.673529638,3854198.8723337664,-2693926.04767216,-4297473.816608274,3854218.1603911705,32.67787347130547,88.3341608699196,3.4731200699295317,6.299946013838053,7,True,2
172.0,0.0,-2693893.114747076,-4297482.085611917,3854203.677875669,-2693926.04767216,-4297473.816608274,3854218.1603911705,36.914729188862346,92.29795979998016,3.6826278790831566,6.321107730269432,7,True,2
173.0,0.0,-2693894.146790542,-4297479.999488976,3854211.9752021446,-2693926.04767216,-4297473.816608274,3854218.1603911705,33.07795073834225,93.75449001573078,2.479464511786188,4.439738221466541,7,True,2
174.0,0.0,-2693892.0823139003,-4297472.354801908,3854212.1029518475,-2693926.04767216,-4297473.816608274,3854218.1603911705,34.53223147595903,89.81151899907765,4.517644626753671,9.761914018541574,7,True,2
175.0,0.0,-2693888.887763484,-4297461.065097215,3854213.3244235306,-2693926.04767216,-4297473.816608274,3854218.1603911705,39.583411047215286,84.13939166700024,5.028973119067294,11.829131621867418,7,True,2
176.0,0.0,-2693888.0059880307,-4297465.495365352,3854218.5039009475,-2693926.04767216,-4297473.816608274,3854218.1603911705,38.94266059381591,85.97812407334023,6.133479418499129,14.01710581034422,7,True,2
177.0,0.0,-2693884.4465180193,-4297473.928022297,3854222.659703583,-2693926.04767216,-4297473.816608274,3854218.1603911705,41.84390339230469,98.15151387350936,5.801132919532912,11.147519640624523,7,True,2
178.0,0.0,-2693886.145653566,-4297466.147854386,3854218.8376004593,-2693926.04767216,-4297473.816608274,3854218.1603911705,40.63790701433442,95.11213114970508,3.99417701416782,8.689589515328407,7,True,2
179.0,0.0,-2693889.6501206267,-4297485.595968704,3854225.5986076733,-2693926.04767216,-4297473.816608274,3854218.1603911705,38.972582086471974,112.9356267858346,5.691068935607161,10.953676395118237,7,True,2
180.0,0.0,-2693896.559914065,-4297476.642953932,3854214.249473122,-2693926.04767216,-4297473.816608274,3854218.1603911705,29.879949585379023,105.41208805107908,5.105389290090118,9.433501832187176,7,True,2
181.0,0.0,-2693895.7527531344,-4297462.407883919,3854194.5407325346,-2693926.04767216,-4297473.816608274,3854218.1603911705,40.07280105341591,89.22993868106848,2.084260988448347,4.6072441674768925,7,True,2
182.0,0.0,-2693895.6126149786,-4297470.019391953,3854196.325557432,-2693926.04767216,-4297473.816608274,3854218.1603911705,37.64932299271027,93.5971137071821,5.128373358398676,11.452952913939953,7,True,2
183.0,0.0,-2693897.0385748246,-4297468.948447345,3854200.691254984,-2693926.04767216,-4297473.816608274,3854218.1603911705,34.21107186496108,95.00033712798214,3.2051784970930646,7.697229444980621,7,True,2
184.0,0.0,-2693897.6625192873,-4297472.923793558,3854198.690988354,-2693926.04767216,-4297473.816608274,3854218.1603911705,34.43213132754068,101.31832182387191,3.9010053149291446,6.652018308639526,7,True,2
185.0,0.0,-2693896.4070868455,-4297466.604656304,3854198.496620535,-2693926.04767216,-4297473.816608274,3854218.1603911705,36.293806973290074,101.41282023992828,4.1682199990110735,7.624764379113913,7,True,2
186.0,0.0,-2693899.4856793843,-4297468.416744041,3854195.8427584455,-2693926.04767216,-4297473.816608274,3854218.1603911705,35.11089182002308,100.98982016599842,3.663636547114168,6.545271918177605,7,True,2
187.0,0.0,-2693902.1044027256,-4297473.070054604,3854197.5292623322,-2693926.04767216,-4297473.816608274,3854218.1603911705,31.61456896325825,102.47157873856285,2.9579242249684676,7.283921752125025,7,True,2
188.0,0.0,-2693899.9743807465,-4297473.289774415,3854198.492647415,-2693926.04767216,-4297473.816608274,3854218.1603911705,32.6636529414581,107.0933336389745,2.74513717474682,5.098318953067064,7,True,2
189.0,0.0,-2693897.3952781367,-4297465.780479834,3854182.153029409,-2693926.04767216,-4297473.816608274,3854218.1603911705,46.7126229686315,94.36274220798265,0.6538762849356446,1.4755138903856277,7,True,2
190.0,0.0,-2693893.754669697,-4297458.068929766,3854188.26753553,-2693926.04767216,-4297473.816608274,3854218.1603911705,46.73767436243026,93.85163007663562,2.6434470878115723,5.137722805142403,7,True,2
191.0,0.0,-2693892.5447727456,-4297459.356080223,3854188.4701928254,-2693926.04767216,-4297473.816608274,3854218.1603911705,47.04316122956265,97.83874416806563,4.527886391218219,8.72993228584528,7,True,2
192.0,0.0,-2693894.246222519,-4297470.441590264,3854196.3175200853,-2693926.04767216,-4297473.816608274,3854218.1603911705,38.72768987548663,107.787474177882,6.199340937925236,11.498010884970427,7,True,2
193.0,0.0,-2693894.2745560016,-4297478.411297912,3854201.179264113,-2693926.04767216,-4297473.816608274,3854218.1603911705,36.31805004985601,112.59127101526308,2.581836965467249,4.5927169397473335,7,True,2
194.0,0.0,-2693899.2515320606,-4297479.012160968,3854201.2847744236,-2693926.04767216,-4297473.816608274,3854218.1603911705,32.090704769607456,115.4633171585519,5.305966445910079,10.033404469490051,7,True,2
195.0,0.0,-2693897.359178436,-4297472.75004759,3854194.737367878,-2693926.04767216,-4297473.816608274,3854218.1603911705,37.05138653273385,108.50436060247816,5.341720852468695,10.27816241979599,7,True,2
196.0,0.0,-2693893.2801451674,-4297470.876215391,3854196.2589041693,-2693926.04767216,-4297473.816608274,3854218.1603911705,39.52254885991507,105.75018457489448,8.033926362437862,14.412063281983137,7,True,2
197.0,0.0,-2693896.8385360627,-4297476.701852318,3854198.09167282,-2693926.04767216,-4297473.816608274,3854218.1603911705,35.55631759573093,110.08041716516833,3.545729962842805,6.710989456623793,7,True,2
198.0,0.0,-2693888.9374189028,-4297455.412033244,3854193.383087065,-2693926.04767216,-4297473.816608274,3854218.1603911705,48.268147650344886,94.68274039085674,4.759560264114823,11.481289815157652,7,True,2
199.0,0.0,-2693893.773851867,-4297477.409314472,3854199.8389370902,-2693926.04767216,-4297473.816608274,3854218.1603911705,37.28515379818012,111.53938729061372,4.138735888259752,7.295027758926153,7,True,2
200.0,0.0,-2693891.423600888,-4297468.25797252,3854204.1515294933,-2693926.04767216,-4297473.816608274,3854218.1603911705,37.76205699374143,112.35031709371546,2.8226699137261937,5.992159694433212,7,True,2
201.0,0.0,-2693886.2680175034,-4297456.907971411,3854194.7172165513,-2693926.04767216,-4297473.816608274,3854218.1603911705,49.17220110384882,98.18251484340502,3.2330993578902314,7.613526772707701,7,True,2
202.0,0.0,-2693894.741365912,-4297469.1402839925,3854196.1253172606,-2693926.04767216,-4297473.816608274,3854218.1603911705,38.56808657299077,105.18406653437825,1.2124774158000946,3.017857253551483,7,True,2
203.0,0.0,-2693886.1552028507,-4297459.657468317,3854196.467742966,-2693926.04767216,-4297473.816608274,3854218.1603911705,47.56533756892185,98.9103403288996,0.9731774548334735,2.0283668600022793,7,True,2
204.0,0.0,-2693886.7630604003,-4297446.856055168,3854188.169450423,-2693926.04767216,-4297473.816608274,3854218.1603911705,56.29927772003095,90.36053202493659,3.1509996567453658,4.3563231490552425,7,True,2
205.0,0.0,-2693888.4030040917,-4297435.119722123,3854173.8049276387,-2693926.04767216,-4297473.816608274,3854218.1603911705,69.8711469555362,76.19148780868157,4.424124793282577,9.722953274846077,7,True,2
206.0,0.0,-2693889.509960214,-4297437.920138967,3854175.5654199226,-2693926.04767216,-4297473.816608274,3854218.1603911705,66.61750879887177,80.0096840867624,4.105596486479044,9.341727048158646,7,True,2
207.0,0.0,-2693889.27884637,-4297440.642699281,3854185.4843386384,-2693926.04767216,-4297473.816608274,3854218.1603911705,59.33109805969536,85.52045383651307,6.042634747390236,7.990470953285694,7,True,2
208.0,0.0,-2693886.503256792,-4297441.045514142,3854183.532888467,-2693926.04767216,-4297473.816608274,3854218.1603911705,61.941660785669775,86.10638511066135,5.753472051450184,8.52070165798068,7,True,2
209.0,0.0,-2693880.182132584,-4297439.663136789,3854192.8960897634,-2693926.04767216,-4297473.816608274,3854218.1603911705,62.51713573659312,92.58950474044521,4.8653135267751555,10.224043738096952,7,True,2
210.0,0.0,-2693880.4080568166,-4297437.792305844,3854191.9019931075,-2693926.04767216,-4297473.816608274,3854218.1603911705,63.79834106880448,90.44860545229598,5.013395336057458,11.352292455732822,7,True,2
211.0,0.0,-2693880.61214634,-4297432.882770945,3854185.354306734,-2693926.04767216,-4297473.816608274,3854218.1603911705,69.39888486911886,78.77828732676976,6.448752659239939,15.133464094251394,7,True,2
212.0,0.0,-2693877.185497182,-4297443.296982831,3854201.263296565,-2693926.04767216,-4297473.816608274,3854218.1603911705,60.03725082706606,95.98951865984598,8.526608861450638,19.340260338038206,7,True,2
213.0,0.0,-2693887.2461839262,-4297449.679780385,3854202.8913252973,-2693926.04767216,-4297473.816608274,3854218.1603911705,48.17972937171507,106.18627908350865,6.109367921948433,11.501894809305668,7,True,2
214.0,0.0,-2693882.4074615748,-4297466.820025424,3854199.6050692745,-2693926.04767216,-4297473.816608274,3854218.1603911705,47.934539970387924,113.27043301051737,7.739934319364173,14.585353054106236,7,True,2
215.0,0.0,-2693875.9042173573,-4297456.014030995,3854210.5251128627,-2693926.04767216,-4297473.816608274,3854218.1603911705,53.754955977845945,109.91387724452564,8.481062650680542,20.163245383650064,7,True,2
216.0,0.0,-2693872.705851811,-4297451.213951284,3854211.702106553,-2693926.04767216,-4297473.816608274,3854218.1603911705,58.291846268268955,111.30581366280389,9.242262612496104,19.03308231011033,7,True,2
217.0,0.0,-2693878.544505678,-4297450.794490108,3854210.146659444,-2693926.04767216,-4297473.816608274,3854218.1603911705,53.39277710364391,111.25951855151604,6.702323197786297,15.200390011072159,7,True,2
218.0,0.0,-2693881.0151690007,-4297459.721207682,3854208.9316468355,-2693926.04767216,-4297473.816608274,3854218.1603911705,48.08093572973216,118.82402448754924,5.138336963951588,11.120513916015625,7,True,2
