t,solved_x,solved_y,solved_z,clock_bias_m,n_satellites_used,converged,mean_abs_residual_m,confidence,kalman_x,kalman_y,kalman_z,raw_x,raw_y,raw_z,raw_error_m,kalman_error_m
17880.0,1137293.694695496,5162877.593311998,3562434.2665070556,-8.065421174902925,6,True,0.8736507197221121,0.9999500720410704,1137296.6077213523,5162885.432299141,3562432.848792961,1137293.694695496,5162877.593311998,3562434.2665070556,13.986883663429422,5.504952515142692
17910.0,1137297.433271599,5162890.80366395,3562427.132324989,1.1413476492865753,6,True,1.096918549388647,0.9999685288190506,1137296.8334258876,5162886.900824411,3562431.2859168635,1137297.433271599,5162890.80366395,3562427.132324989,4.933444432767006,4.039201667486355
17940.0,1137295.290905211,5162877.93385817,3562428.656843802,-10.744677766542202,6,True,0.27861976996064186,0.9999345429182463,1137296.4160817517,5162884.474723527,3562430.5745952963,1137295.290905211,5162877.93385817,3562428.656843802,13.389379697868483,6.534764644746591
17970.0,1137299.1451977293,5162878.730466142,3562432.3028829503,-7.436993918534715,6,True,0.6013696938753128,0.9999141283109505,1137297.1513232486,5162882.9271834325,3562431.0402071695,1137299.1451977293,5162878.730466142,3562432.3028829503,11.793766098359685,7.753882386083535
18000.0,1137298.4632321752,5162888.335349026,3562432.1247501415,0.8410462145991585,6,True,0.4386796976129214,0.9999836448968976,1137297.512588099,5162884.416448499,3562431.338861479,1137298.4632321752,5162888.335349026,3562432.1247501415,2.177865769901464,6.20146749654717
18030.0,1137299.4985932237,5162897.242986889,3562429.292707943,7.151477822200935,6,True,0.19762550915280977,0.9999736671765829,1137298.0563377794,5162887.928235081,3562430.7786437245,1137299.4985932237,5162897.242986889,3562429.292707943,7.300243895952372,2.8621475957001636
18060.0,1137296.2087735212,5162883.036889185,3562431.040575091,-3.8122705760699644,6,True,0.4027196429669857,0.9999797781017983,1137297.5500860703,5162886.587955733,3562430.850415627,1137296.2087735212,5162883.036889185,3562431.040575091,7.873060663494346,4.180869470717249
18090.0,1137304.4671106813,5162900.532062709,3562423.795581908,10.483722453948097,6,True,0.6163363270461559,0.999922702184136,1137299.4130203554,5162890.343465713,3562428.950365772,1137304.4671106813,5162900.532062709,3562423.795581908,14.206823607553442,3.107711416870543
18120.0,1137303.8651682166,5162899.683947203,3562432.199195475,11.25300351814792,6,True,0.5936428022881349,0.9999549478621148,1137300.6266118626,5162892.889546697,3562429.835950047,1137303.8651682166,5162899.683947203,3562432.199195475,10.615110442611098,3.797123353868584
18150.0,1137293.7666072429,5162877.385555435,3562435.700905844,-9.05601131787965,6,True,0.26611994579434395,0.999961899358288,1137298.7535817632,5162888.656394694,3562431.4372957232,1137293.7666072429,5162877.385555435,3562435.700905844,14.460606640754023,1.9226044253306227
18180.0,1137297.8083576385,5162891.4313769415,3562431.9847374624,3.8730925998634227,6,True,0.4049783969918887,0.9999806807699396,1137298.494254052,5162889.417727141,3562431.587489534,1137297.8083576385,5162891.4313769415,3562431.9847374624,1.1856346311460362,1.1390144271457647
18210.0,1137301.3462876852,5162900.083587506,3562433.5585127505,11.363533629245554,6,True,0.660382212450107,0.9999750737752979,1137299.2743882495,5162892.33522514,3562432.126635566,1137301.3462876852,5162900.083587506,3562433.5585127505,10.114115756863011,1.9823641590804482
18240.0,1137294.4620231756,5162878.600448524,3562436.0366972117,-8.364573402630903,6,True,0.14646145577232042,0.9999592248747956,1137297.9645509378,5162888.596871419,3562433.1908824705,1137294.4620231756,5162878.600448524,3562436.0366972117,13.236215892759526,2.3577778004999344
18270.0,1137296.794709607,5162885.773084738,3562430.2478381894,-0.8462465932759017,6,True,0.4234539481500785,0.9999802370307369,1137297.6439911802,5162887.823097788,3562432.384429889,1137296.794709607,5162885.773084738,3562430.2478381894,5.315991904093217,2.863214050078781
18300.0,1137295.7563177752,5162881.653985449,3562435.682572718,-4.196681292479616,6,True,0.6000036100546519,0.9999673431904462,1137297.1290767402,5162886.140304028,3562433.284088359,1137295.7563177752,5162881.653985449,3562435.682572718,10.007891894056028,4.782086324829613
18330.0,1137292.122812357,5162878.64148409,3562435.8448579786,-8.328497670400841,6,True,0.5187816818555196,0.9999668896379285,1137295.7632551913,5162884.094457249,3562433.9827239206,1137292.122812357,5162878.64148409,3562435.8448579786,14.044613032087886,7.2811267077354875
18360.0,1137297.5949129337,5162891.817979269,3562432.78289438,5.354158417927363,6,True,1.3245998695492744,0.9999656542444758,1137296.2628863044,5162886.201243804,3562433.655439977,1137297.5949129337,5162891.817979269,3562432.78289438,1.8323048867147107,5.165764031945454
18390.0,1137296.224136719,5162885.489080071,3562434.133983965,-1.5500113765325032,6,True,0.6083289620776972,0.9999744674746514,1137296.252287781,5162886.00645762,3562433.786328076,1137296.224136719,5162885.489080071,3562434.133983965,5.947963384996968,5.377381246178351
18420.0,1137299.5000245587,5162896.729681188,3562432.904499751,8.934496679149404,6,True,0.22295965254306793,0.9999768305167932,1137297.1408221219,5162888.94017825,3562433.545072456,1137299.5000245587,5162896.729681188,3562432.904499751,6.374677340673054,2.6494775049462462
18450.0,1137295.7165643869,5162883.491263774,3562430.2320043948,-5.221282723837822,6,True,0.8156561764578024,0.999973602012994,1137296.7516653251,5162887.451345119,3562432.6398269217,1137295.7165643869,5162883.491263774,3562430.2320043948,7.748503331616671,3.609451022942572
18480.0,1137301.3692104276,5162893.480221088,3562429.6935968497,4.744671872915947,6,True,0.9286766164004803,0.9999637974788447,1137298.0097834384,5162889.094001096,3562431.8370831828,1137301.3692104276,5162893.480221088,3562429.6935968497,4.674156928900896,1.5095997967830446
18510.0,1137305.4745004007,5162895.634252873,3562427.404804318,6.796047606997718,6,True,1.1093294645349185,0.9999167122216639,1137300.0174930622,5162890.853066644,3562430.6449778453,1137305.4745004007,5162895.634252873,3562427.404804318,9.738622946687826,1.9862512138499142
18540.0,1137306.2993714337,5162904.906792944,3562432.1147560067,16.295078437060507,6,True,0.5605224892497063,0.9999230184651192,1137301.7151380961,5162894.651013253,3562431.042177767,1137306.2993714337,5162904.906792944,3562432.1147560067,16.360140510618773,5.296399824795472
18570.0,1137301.2931618164,5162898.056319248,3562434.688004866,10.049946892144112,6,True,0.9370245138804117,0.999965777289803,1137301.5995548107,5162895.583758703,3562432.040804217,1137301.2931618164,5162898.056319248,3562434.688004866,8.498255142457172,5.929988962460538
18600.0,1137297.5785893654,5162878.9929525,3562425.8670345675,-9.067593860604363,6,True,0.9825164849559466,0.9998868621427954,1137300.5246847009,5162891.148763693,3562430.3904541824,1137297.5785893654,5162878.9929525,3562425.8670345675,13.044871383161402,2.5904964056735063
18630.0,1137296.6669333533,5162884.016883667,3562436.701360165,-1.9336525580541748,6,True,0.16698101287086806,0.9999700144068174,1137299.4649166625,5162889.189555381,3562432.1241316153,1137296.6669333533,5162884.016883667,3562436.701360165,8.26800717400425,1.6159928438177762
18660.0,1137297.0795747275,5162890.141988354,3562432.338626766,2.024931015398335,6,True,0.4939098084966342,0.9999800772794734,1137298.809592371,5162889.451217013,3562432.183059805,1137297.0795747275,5162890.141988354,3562432.338626766,1.5624465308879447,1.114018572765798
18690.0,1137296.50531182,5162883.510634758,3562436.887852521,-2.361284601069609,6,True,0.9576403225461642,0.9999461571323576,1137298.183973185,5162887.838330842,3562433.4604253536,1137296.50531182,5162883.510634758,3562436.887852521,8.810827474809013,3.0939775151729068
18720.0,1137293.9123092364,5162876.29246823,3562431.1853645844,-10.242745227812494,6,True,0.7240014026562372,0.9999606689327739,1137297.0183835109,5162884.687863389,3562432.8396397834,1137293.9123092364,5162876.29246823,3562431.1853645844,14.964713402208817,6.080302691125815
18750.0,1137292.70169929,5162886.870501861,3562433.90655056,-2.4041498853374628,6,True,0.22319130102793375,0.9999606452821481,1137295.8409641313,5162885.283200158,3562433.130650513,1137292.70169929,5162886.870501861,3562433.90655056,7.157646419637044,5.99942760772895
18780.0,1137296.095909186,5162882.209762545,3562435.9993859017,-4.573942030818311,6,True,0.9451094642281532,0.999953932141491,1137295.9103552348,5162884.4466699995,3562433.911464693,1137296.095909186,5162882.209762545,3562435.9993859017,9.556729160133393,6.8949729399328294
18810.0,1137301.1174541982,5162898.985277268,3562432.2503141076,10.379595028309897,6,True,0.4081420886019866,0.9999802028581306,1137297.338760991,5162888.434885022,3562433.455779661,1137301.1174541982,5162898.985277268,3562432.2503141076,8.869965332463948,2.8386074876654623
18840.0,1137298.6633600958,5162888.956004633,3562435.2556652427,1.7529631383743784,6,True,1.3029017162819703,0.9999506385820357,1137297.6985616807,5162888.576436677,3562433.9446823574,1137298.6633600958,5162888.956004633,3562435.2556652427,3.67002721555699,2.9130371923545177
18870.0,1137298.4380030138,5162886.866379551,3562432.2854335504,0.7225603700990177,6,True,1.0841652328769367,0.999968653644953,1137297.9006542554,5162888.109070529,3562433.491202347,1137298.4380030138,5162886.866379551,3562432.2854335504,3.6554755711613405,2.929579442520683
18900.0,1137301.550960899,5162901.544139233,3562431.9823018727,12.011192100841441,6,True,0.9860177474717299,0.9999670082990072,1137298.8973178014,5162891.777322137,3562433.0792188495,1137301.550960899,5162901.544139233,3562431.9823018727,11.443492996031674,1.752213989657802
18930.0,1137299.4245128569,5162888.645841628,3562431.7773232996,1.5368178584509007,6,True,0.518165168662866,0.999978084485617,1137299.0416946225,5162890.919739736,3562432.722683751,1137299.4245128569,5162888.645841628,3562431.7773232996,2.061055987220929,1.0248888392653959
18960.0,1137297.0442654004,5162884.505328539,3562437.8010327094,-1.3559149193089772,6,True,0.37727904816468555,0.9999623717051954,1137298.497543541,5162889.172289187,3562434.106156591,1137297.0442654004,5162884.505328539,3562437.8010327094,8.525962646178844,2.5513870721580796
18990.0,1137297.2448472257,5162894.016535523,3562435.9561509076,5.345492380190729,6,True,0.3409275896847248,0.9999457931741759,1137298.1577230718,5162890.486393846,3562434.6080068233,1137297.2448472257,5162894.016535523,3562435.9561509076,5.4994614093530725,2.7059761611779796
19020.0,1137298.0459720145,5162890.527455062,3562431.0211924748,2.653483375184722,6,True,0.9982336213191351,0.9999664744864413,1137298.1271906537,5162890.497612515,3562433.628024013,1137298.0459720145,5162890.527455062,3562431.0211924748,1.0362673239161,1.7486138434742258
19050.0,1137302.7837990324,5162891.500872551,3562432.6293027564,4.7302643367874815,6,True,0.9252865426242352,0.9999549132531537,1137299.3945664733,5162890.770666937,3562433.356204897,1137302.7837990324,5162891.500872551,3562432.6293027564,4.411728344587842,1.6823610974070593
19080.0,1137300.385725347,5162900.865210461,3562428.2321547703,11.238288023033057,6,True,0.5001015824576219,0.9999639421176865,1137299.665129607,5162893.526240642,3562431.9574593515,1137300.385725347,5162900.865210461,3562428.2321547703,11.155319243108217,3.2246621865693643
19110.0,1137296.3082651761,5162891.184744467,3562435.151969325,3.8909871551895088,6,True,0.2362513467669487,0.9999630073421395,1137298.7493187184,5162892.88743984,3562432.8289771257,1137296.3082651761,5162891.184744467,3562435.151969325,3.980550221146756,2.556666786688449
19140.0,1137300.3068745572,5162903.483180726,3562432.219426596,13.188540273233913,6,True,0.5236508511006832,0.9999567853580573,1137299.1734402396,5162895.7726537315,3562432.662996882,1137300.3068745572,5162903.483180726,3562432.219426596,13.102608965533255,5.357583909778698
19170.0,1137299.4165558533,5162894.895465932,3562431.319617198,6.197887610370064,6,True,0.9653897422055403,0.9999755801033283,1137299.240018591,5162895.532431737,3562432.295106053,1137299.4165558533,5162894.895465932,3562431.319617198,4.519743466728458,5.090554648748878
19200.0,1137296.8019372555,5162876.517387611,3562431.183517017,-10.313309859889342,6,True,0.9418643787503242,0.9999121801546165,1137298.5849735476,5162890.423615134,3562431.9964528135,1137296.8019372555,5162876.517387611,3562431.183517017,14.113374249570144,0.11156729406767459
19230.0,1137297.810208119,5162884.663040058,3562431.7520655724,-2.2287071836756724,6,True,0.5233955892423788,0.9999774171793802,1137298.3722263752,5162888.841786603,3562431.929345154,1137297.810208119,5162884.663040058,3562431.7520655724,5.888501784860745,1.6700168394516766
19260.0,1137298.0975790794,5162890.586103399,3562431.043464691,1.4280757139034466,6,True,0.7758532923956712,0.9999724412112605,1137298.2970712874,5162889.319105273,3562431.6869308837,1137298.0975790794,5162890.586103399,3562431.043464691,0.9957275526874948,1.2334297656655453
19290.0,1137297.4109512854,5162888.541287855,3562433.724689124,0.759627554511625,6,True,0.32923004155357677,0.9999831231836004,1137298.0540386843,5162889.105776388,3562432.245818719,1137297.4109512854,5162888.541287855,3562433.724689124,2.890188093453587,1.513887198694884
19320.0,1137295.1194130771,5162892.9827794405,3562434.4381096754,4.31677952050129,6,True,0.1995611016949018,0.9999313608570769,1137297.261870146,5162890.152328914,3562432.8376025287,1137295.1194130771,5162892.9827794405,3562434.4381096754,4.916017659017212,1.6094423681459031
19350.0,1137297.4883242862,5162883.318116079,3562430.353954593,-3.8181646751038882,6,True,1.172511315594117,0.9999618220586945,1137297.3236834046,5162888.286852026,3562432.159662299,1137297.4883242862,5162883.318116079,3562430.353954593,7.430962881999927,2.5401904975514884
19380.0,1137297.4186421179,5162894.570289237,3562436.7944673756,7.776108046567607,6,True,0.7489480264484882,0.9999330839094358,1137297.3493789865,5162889.987133871,3562433.4138285555,1137297.4186421179,5162894.570289237,3562436.7944673756,6.44005454256619,1.973585514283646
19410.0,1137299.8452325976,5162893.420243808,3562431.0944039044,4.136216210359212,6,True,0.0529038334886233,0.9999859917314474,1137298.0360391017,5162890.931652273,3562432.7757076374,1137299.8452325976,5162893.420243808,3562431.0944039044,3.3018456221684063,1.0757096661751218
19440.0,1137292.75652914,5162876.9504238535,3562429.5207480607,-10.976601068543587,6,True,0.6217089171210924,0.9999431510262221,1137296.6045735453,5162887.140837015,3562431.893170706,1137292.75652914,5162876.9504238535,3562429.5207480607,14.932067017490217,3.881447148426939
19470.0,1137299.9760063556,5162897.683985152,3562431.6131334244,9.341770630433013,6,True,0.44703581432501477,0.9999788030796485,1137297.5292454115,5162890.032471822,3562431.816365795,1137299.9760063556,5162897.683985152,3562431.6131334244,7.32929664961984,1.1240150505195612
19500.0,1137301.5427939363,5162902.373081771,3562430.18560522,12.369318085320604,6,True,0.7411804186801115,0.9999586127062088,1137298.6221552896,5162893.392883296,3562431.3723013145,1137301.5427939363,5162902.373081771,3562430.18560522,12.366725811466031,2.944228850115876
19530.0,1137296.6876956283,5162892.466761534,3562429.5987214292,3.1525536179666083,6,True,0.5049311717351278,0.9999688671340788,1137298.0936115931,5162893.13984322,3562430.8877140745,1137296.6876956283,5162892.466761534,3562429.5987214292,3.568620115908267,2.87080807019279
19560.0,1137298.2904072215,5162882.4930310985,3562434.301406326,-3.092407884570671,6,True,0.458890151232481,0.9999666916552905,1137298.1473283092,5162890.233722856,3562431.819504779,1137298.2904072215,5162882.4930310985,3562434.301406326,8.357516354506814,0.49171755644765636
